"fixed_acidity","volatile_acidity","citric_acid","residual_sugar","chlorides","free_sulfur_dioxide","total_sulfur_dioxide","density","pH","sulphates","alcohol","quality","quality_label"
-0.52423797914142,0.931657189550853,-1.39274526981261,-0.460987366980842,-0.245532415570689,-0.468381096553732,-0.383908402684613,0.583788454442219,1.29139677368312,-0.578348441010244,-0.954023093582547,5,"low"
-0.293954532304025,1.91509544668354,-1.39274526981261,0.0566439859569235,0.200020398263522,0.871681872323156,0.603850992352641,0.0487192517586938,-0.708134803313325,0.124775636520326,-0.584359687342115,5,"low"
-0.293954532304025,1.25946994192842,-1.18817992837242,-0.165198022444976,0.0785059944905554,-0.0855059625889069,0.214733654913722,0.155733092295387,-0.321128691636595,-0.0510053828623167,-0.584359687342115,5,"low"
1.66345476581383,-1.36303207709209,1.47116951035001,-0.460987366980842,-0.265784816199517,0.105931604393506,0.394326272193223,0.690802294978913,-0.96613887776448,-0.46116109475515,-0.584359687342115,6,"medium"
-0.52423797914142,0.713115354632478,-1.39274526981261,-0.534934703114809,-0.265784816199517,-0.276943529571319,-0.204315785405113,0.583788454442219,1.29139677368312,-0.578348441010244,-0.954023093582547,5,"low"
-0.236383670594676,0.385302602254914,-1.08589725765233,-0.682829375382742,-0.387299219972483,-0.0855059625889069,0.364394169313306,-0.165308429314752,-0.0631246171854394,-1.16428517228572,-0.954023093582547,5,"low"
-0.581808840850769,0.658479895902884,-1.39274526981261,-0.978618719918608,-0.468308822487795,-0.0855059625889069,-0.773025740123532,-1.12843299414505,0.517384550329661,-1.10569149915817,-0.399527984221899,7,"high"
-0.293954532304025,0.276031684795726,-1.29046259909251,-0.387040030846876,-0.306289617457172,-0.659818663536144,-0.862822048763282,0.0487192517586938,0.323881494491293,-0.519754767882697,-0.861607242022439,7,"high"
-0.466667117432071,-0.161051985041025,0.448342803149078,2.64480075064575,-0.346794418714828,0.105931604393506,1.65147459314973,0.583788454442219,0.259380475878506,0.827899714050896,0.0625512735786408,5,"low"
-0.927234011106861,0.276031684795726,-0.983614586932232,-0.534934703114809,0.179767997634694,-0.0855059625889069,0.543986786592807,-0.432843030656485,-0.192126654411017,-0.695535787265339,-1.13885479670276,5,"low"
-1.5605134899097,0.467255790349305,-1.39274526981261,-0.682829375382742,0.017748792604072,0.0102128209022993,0.364394169313306,-1.28895375495015,1.74290390397265,-0.812723133520435,-0.491943835782007,5,"low"
-0.293954532304025,0.439938060984508,0.0903534556287507,-0.682829375382742,0.524058808324767,-0.659818663536144,-0.533568917084197,0.369760773368774,-0.321128691636595,5.28101887174451,-1.23127064826287,5,"low"
0.339324946498811,0.494573519714102,-0.472201233331764,0.944012019564522,1.77970764731209,3.45608902658572,2.93855501698615,1.01184381658905,-0.96613887776448,1.29664909907128,-1.13885479670276,5,"low"
0.339324946498811,0.494573519714102,-0.421059897971717,1.01795935569849,1.65819324353912,3.36037024309452,3.0283513256259,1.01184381658905,-0.901637859151692,1.58961746470901,-1.13885479670276,5,"low"
0.109041499661416,-1.36303207709209,1.47116951035001,-0.534934703114809,0.0785059944905554,1.82886970723522,1.68140669602964,0.10222617202704,-0.0631246171854394,0.534931348413158,0.0625512735786408,7,"high"
-0.121241947175979,0.166760767336539,0.0392121202687042,-0.608882039248775,5.66816856804702,0.0102128209022993,0.274597860673556,0.0487192517586938,-1.28864397082843,3.64039602417318,-1.04643894514265,5,"low"
-0.52423797914142,0.33066714352532,-0.983614586932232,1.38769603636832,-0.0430084092824114,-0.946975014009763,-0.533568917084197,0.369760773368774,0.452883531716871,-0.92991047977553,-1.32368649982298,4,"low"
-0.236383670594676,-1.14449024217372,1.21546283354978,-0.534934703114809,5.12135375106867,0.105931604393506,0.274597860673556,0.10222617202704,-1.74015110111795,2.46852256162223,-1.13885479670276,6,"medium"
0.339324946498811,-1.69084482946965,1.06203882746964,-0.534934703114809,-0.225280014941861,1.25455700628798,0.394326272193223,0.0487192517586938,0.517384550329661,-0.754129460392887,-0.954023093582547,6,"medium"
-0.409096255722723,-0.762042031066558,0.192636126348844,-0.165198022444976,-0.124018011797722,0.680244305340743,0.723579403872308,0.797816135515606,1.35589779229591,-0.0510053828623167,-0.676775538902224,5,"low"
-0.236383670594676,-0.543500196148183,-0.318777227251624,-0.682829375382742,0.362039603294144,-0.564099880044938,-0.294112094044863,-0.0582945887779994,-0.901637859151692,1.47243011845392,-0.861607242022439,5,"low"
0.109041499661416,-0.215687443770619,-0.830190580852092,-0.165198022444976,-0.0835132105400667,-0.659818663536144,0.603850992352641,0.0487192517586938,-0.901637859151692,-0.754129460392887,-0.954023093582547,5,"low"
-0.812092287688164,-0.707406572336964,-0.676766574771951,-0.0912506863110097,-0.0632608099112389,0.488806738358331,-0.204315785405113,0.0487192517586938,0.775388624780816,-0.168192729117412,-0.676775538902224,6,"medium"
-1.15751745794426,-0.762042031066558,-0.574483904051857,-0.830724047650675,-0.164522813055378,-0.468381096553732,-0.713161534363698,-0.646870711729872,0.194879457265716,-0.578348441010244,-1.04643894514265,5,"low"
-0.409096255722723,-0.652771113607371,-0.165353221171483,-0.534934703114809,-0.164522813055378,-1.13841258099218,-1.0723467689227,-0.272322269851445,-0.192126654411017,-0.402567421627602,-0.861607242022439,5,"low"
-0.696950564269467,0.986292648280447,-1.39274526981261,-0.460987366980842,-0.164522813055378,-0.181224746080113,-0.353976299804697,0.26274693283208,1.03339269923197,-0.636942114137792,-0.954023093582547,5,"low"
-0.293954532304025,0.631162166538087,-1.39274526981261,-0.387040030846876,-0.124018011797722,-0.755537447027351,-0.922686254523116,-0.165308429314752,0.452883531716871,-0.402567421627602,-0.584359687342115,6,"medium"
-0.927234011106861,0.795068542726869,-1.03475592229228,-0.0912506863110097,0.017748792604072,0.105931604393506,1.05283253555139,-0.486349950924832,0.259380475878506,-0.695535787265339,-0.307112132661792,5,"low"
-0.812092287688164,0.849704001456463,-1.39274526981261,-0.0173033501770431,0.341787202665316,0.584525521849537,-0.294112094044863,-0.0582945887779994,0.968891680619181,-0.519754767882697,0.154967125138748,6,"medium"
-0.0061002237572812,0.685797625267681,-0.779049245492045,-0.165198022444976,-0.103765611168895,-0.0855059625889069,1.98072772482881,-0.0582945887779994,-0.901637859151692,0.00758829026523085,-0.584359687342115,5,"low"
-0.812092287688164,0.412620331619711,-0.779049245492045,6.04637821280821,-0.306289617457172,2.30746362469125,1.08276463843131,1.38639225846748,0.904390662006394,-0.812723133520435,-0.954023093582547,6,"medium"
-1.79079693674709,-1.14449024217372,-0.114211885811436,-0.534934703114809,0.301282401407661,-0.276943529571319,0.0950052433940553,-0.539856871193178,0.452883531716871,-0.636942114137792,-1.13885479670276,5,"low"
-0.293954532304025,0.631162166538087,-1.39274526981261,2.20111673384195,-0.0430084092824114,-1.04269379750097,-0.862822048763282,1.01184381658905,0.581885568942449,-0.636942114137792,-0.769191390462332,6,"medium"
-0.293954532304025,0.385302602254914,-0.676766574771951,-0.0912506863110097,-0.0430084092824114,-1.23413136448338,-0.952618357403032,0.42326769363718,0.710887606168026,-0.343973748500055,0.339798828258965,6,"medium"
-0.121241947175979,-0.816677489796152,0.0392121202687042,-0.313092694712909,-0.448056421858967,-0.276943529571319,-0.503636814204281,0.0487192517586938,-0.51463174747496,0.417744002158063,-0.676775538902224,7,"high"
-1.50294262820035,3.28098191492339,-0.932473251572185,-0.756776711516708,1.69869804479678,-0.851256230518557,-0.832889945883365,-1.44947451575519,1.22689575507034,-1.04709782603062,-0.584359687342115,4,"low"
-0.581808840850769,-0.434229278688995,0.448342803149078,2.49690607837782,-0.286037216828345,-0.372662313062526,1.20249304995098,0.583788454442219,0.130378438652928,1.00368073343354,0.0625512735786408,5,"low"
0.281754084789462,0.439938060984508,0.141494790988798,0.204538658224856,-0.00250360802475582,0.105931604393506,-0.0247231681256119,0.476774613905526,-0.321128691636595,-0.871316806647982,-1.04643894514265,4,"low"
-0.466667117432071,-0.215687443770619,-0.36991856261167,0.0566439859569235,4.93908214540922,-0.755537447027351,-0.982550460282949,0.0487192517586938,-0.643633784700537,1.41383644532637,0.0625512735786408,6,"medium"
-0.121241947175979,0.713115354632478,-0.267635891891577,-0.239145358578943,-0.387299219972483,-0.659818663536144,-0.713161534363698,0.0487192517586938,-0.0631246171854394,3.1716466391528,-0.122280429541575,5,"low"
-0.869663149397513,0.767750813362072,-1.29046259909251,-0.534934703114809,-0.772094831920211,-1.04269379750097,-1.0723467689227,-0.272322269851445,1.09789371784476,-0.812723133520435,-0.861607242022439,5,"low"
-2.13622210700318,-0.0517810675818371,-0.625625239411904,-0.313092694712909,-0.6910852294049,-0.755537447027351,0.543986786592807,-1.77051603736533,3.80693649958189,-0.578348441010244,2.46536341414145,4,"low"
-0.351525394013374,2.21559046969631,0.806332150669406,-0.239145358578943,0.524058808324767,0.584525521849537,2.01065982770873,0.155733092295387,-0.385629710249382,0.417744002158063,-1.13885479670276,5,"low"
0.224183223080113,-1.3083966183625,1.26660416890983,-0.682829375382742,0.503806407695939,-0.372662313062526,-0.294112094044863,0.10222617202704,-0.385629710249382,-0.46116109475515,-0.861607242022439,5,"low"
-1.09994659623491,-0.707406572336964,-0.21649455653153,-0.682829375382742,-0.448056421858967,-1.04269379750097,-1.04241466604278,-0.486349950924832,0.194879457265716,-0.578348441010244,-1.13885479670276,5,"low"
-1.5605134899097,-1.19912570090331,0.499484138509125,-0.830724047650675,-0.286037216828345,-0.372662313062526,1.47188197587023,-0.700377631998278,0.0658774200401382,-0.46116109475515,-1.13885479670276,5,"low"
0.281754084789462,0.713115354632478,-0.0630705504513895,-0.608882039248775,-0.286037216828345,-1.13841258099218,-0.713161534363698,0.209240012563734,-1.03063989637727,0.476337675285611,-1.13885479670276,5,"low"
-0.98480487281621,-0.0517810675818371,-1.18817992837242,-0.239145358578943,-0.387299219972483,-0.755537447027351,-0.952618357403032,-0.593363791461525,0.581885568942449,-0.168192729117412,-0.954023093582547,6,"medium"
-0.98480487281621,-0.161051985041025,-1.18817992837242,-0.313092694712909,-0.407551620601311,-0.946975014009763,-0.982550460282949,-0.646870711729872,0.517384550329661,-0.109599055989864,-0.954023093582547,6,"medium"
0.166612361370764,-0.816677489796152,0.448342803149078,0.35243333049279,-0.14427041242655,1.35027578977919,2.16032034210831,0.155733092295387,-0.708134803313325,-0.578348441010244,-0.954023093582547,5,"low"
-0.409096255722723,-0.106416526311431,-0.625625239411904,0.204538658224856,0.443049205809455,1.63743214025281,0.783443609632141,-0.646870711729872,-0.901637859151692,-0.168192729117412,-0.214696281101684,6,"medium"
